node0,node1
13125,13311
1041,6340
7686,5366
12135,6196
8352,5980
12614,13407
3121,4439
11127,8294
10786,731
1060,3917
13477,7112
10002,3732
8860,3546
7966,4024
4882,7657
12919,12894
9218,5587
8537,8532
7749,2166
9219,5587
13136,22
2,6061
5553,5787
4605,5798
9463,9228
8203,3445
563,5621
10315,12486
5296,10621
7314,2308
847,8665
4543,847
3243,13167
3706,4783
13162,9807
7691,5758
8434,1228
12545,10213
6469,1564
6391,11128
4794,5830
12948,10019
1259,9685
12783,228
9934,13308
8911,10454
3455,3453
4587,2089
6510,60
1798,437
6857,13703
8758,6972
10112,13110
13703,1974
377,7071
13530,13818
3761,410
7215,1984
1182,13469
6168,11153
2619,10611
1909,9033
5369,2929
12671,13530
9280,9786
3025,11376
12044,6391
3509,11279
1720,2765
6832,501
3617,813
6434,5073
11144,2461
540,1142
1953,13274
6212,9226
5127,6919
8836,13491
9268,2551
13963,4537
11196,7371
5377,2107
4641,8893
3666,10421
9192,6909
11196,7625
4134,836
5597,8413
12684,10800
9205,6715
412,7555
9707,9841
5789,5798
501,6234
1719,1703
11462,8285
6004,473
6748,6746
13081,1648
12125,3205
10310,9016
6387,6251
7517,7532
5872,8097
9016,10313
9124,9830
10807,7458
5699,10800
1837,5553
1255,9666
1734,11126
6192,6209
595,7390
7528,1845
10910,11736
12169,3708
7076,4883
8913,12317
3805,13969
5553,7503
8374,2825
10414,13889
4288,10973
2019,8256
3238,13508
6793,9441
4076,1178
4979,7194
5212,13352
7215,11153
13391,4783
10203,7768
12618,3381
3658,4687
2263,3373
5498,3551
6086,5185
8285,9278
12695,5248
13410,11249
10438,11502
8520,4527
1773,5148
6321,6218
1861,12977
6544,7672
12169,2050
6174,1642
621,13554
2862,691
11127,9765
13354,1275
12919,11086
6057,5013
13559,1688
6960,8489
2632,2633
5784,5241
5122,8755
6857,8149
8301,1546
10093,11588
11089,5185
9373,13188
3672,2915
10649,11274
12784,13983
13282,7531
5449,8414
12759,3645
6862,3412
2189,5320
1976,7647
657,9990
118,5206
3073,344
11680,8285
6387,12340
1882,1735
4876,3854
5213,4041
12919,12618
8566,6213
6857,11632
1828,7659
6201,480
6697,5724
22,167
11139,9266
6222,6198
6046,4925
1718,2765
2098,4605
11487,11556
2055,5826
2740,13253
12417,3658
2670,10961
6168,266
920,8292
8627,10127
12613,4527
11053,8050
10161,11185
5364,7850
6216,4127
12632,5905
5203,933
12655,12976
12899,412
7112,9430
13491,3877
8636,1310
6255,3842
2237,12334
12774,2308
1193,11127
1824,8929
1178,1911
1177,1911
2775,2301
10961,10943
1,7162
8998,1699
2107,13621
1152,3689
4244,4242
1873,3348
12590,7209
4895,2028
1620,1257
12325,5280
9786,12802
12897,10162
7946,12775
9867,10927
7215,695
612,5742
5863,10046
8285,921
1005,4135
3654,5272
9192,8348
10800,8705
13105,3527
2915,2102
4688,13410
1847,13728
6544,9636
2981,10771
12657,5795
11150,273
8985,11246
11659,5727
5459,1882
9639,9628
6350,8614
6194,5040
12125,13238
8066,9142
9192,12125
9453,6696
10458,11862
2975,6746
4901,1025
6458,1177
12263,11042
11198,410
6167,6199
5826,5827
4726,1255
2444,2734
3459,9855
5125,4938
8248,4190
11269,11664
1724,1718
217,13274
10765,4832
13546,1358
12005,12698
3658,215
2911,5200
9685,13384
8286,8228
5546,12123
2181,8166
5990,10383
6699,3324
4154,12739
11740,11868
10264,12038
6916,7532
13719,1974
6203,6165
3562,11333
11435,12465
1610,8835
1068,1066
72,4466
6961,6387
8285,5061
8172,10187
6785,7601
9701,5129
6218,6208
11231,5205
10800,4154
970,2910
4434,10808
4636,13049
12631,2634
6180,4915
10383,9192
4768,6196
5040,6167
511,13192
2373,1041
2054,11786
5851,6862
3074,3079
5205,2601
9787,8656
13243,11090
12274,8998
684,4396
4925,12735
4473,3658
1465,3874
3557,12038
6033,873
3903,11471
11055,8285
6214,5040
10802,10800
5712,12614
8974,9192
9031,8012
8789,984
8974,6837
7067,681
12897,10210
10018,12897
13081,2944
8536,8541
5964,13942
8344,8437
4891,696
13031,1729
12695,1141
11196,12571
1021,5787
9841,1071
11662,5361
13467,8829
4494,1700
6831,12665
9934,6519
8007,12657
155,5459
2784,11372
8070,13196
7398,5517
6232,12831
12505,8541
9291,8439
7617,9225
11186,9203
6951,10580
4877,12474
5117,5515
11923,13192
9235,4896
3329,3328
10580,5165
3589,4311
13210,8197
4624,2444
6579,12429
11231,9080
10074,10360
12919,11859
1824,12324
3017,6173
12119,9879
7646,10299
12495,4768
8836,11329
4723,4726
4239,4637
11130,11185
1581,6697
8848,1609
3631,9348
6,4646
8824,10905
11318,6071
912,1582
480,2575
10777,7636
2561,9526
9344,8677
4239,1241
1820,12774
12503,4134
9786,155
5988,11380
9786,4323
6916,3542
59,10361
8794,11483
8345,6615
11829,13332
1260,2944
2105,11191
3869,5185
7215,4507
12531,11997
4727,12664
7255,998
7308,1699
12676,10273
12005,12474
935,1115
4129,6857
3639,9221
4124,4129
3975,6714
7053,9637
11129,3092
12986,12682
6193,6321
3668,8203
3860,2019
11397,2777
12929,13031
11714,12220
12929,10162
6071,11055
7500,13415
410,7459
7954,6705
13080,658
5794,5138
13260,11660
8231,9786
1688,13719
12499,1582
12221,11829
12521,9545
13326,11642
8791,60
7047,11437
9646,1257
4641,4687
9474,769
2003,496
11027,8108
4712,5568
6182,6222
7532,1619
2915,6403
476,9788
10910,3026
2721,3770
9269,132
148,10211
11656,3876
13136,8166
3987,4537
7532,1182
12682,7215
8907,2596
11451,12984
6030,9788
12937,6395
11778,3518
1911,4896
5787,11691
550,5457
1176,8050
11993,2974
6324,6321
9786,1236
10947,4075
8416,1255
1236,13357
10434,11379
6218,13183
6215,836
11206,2216
12845,3632
12458,9362
11305,1648
12288,12394
1720,2762
6046,5787
3987,10953
3882,9717
325,11482
9923,4855
5184,7479
795,5377
2231,8056
5108,8732
1142,1590
13166,13168
1236,2448
1737,4144
795,6491
2890,11916
3633,10983
12891,6651
10008,9286
12505,6143
13105,6651
11037,1011
3375,2498
10786,6651
3411,925
7720,8117
3443,10241
6651,9671
2705,3946
1041,8752
11379,5459
4244,12620
8505,7563
6564,6568
6391,8115
13274,6842
6894,11175
12896,8332
2400,2736
5816,13025
11306,10995
2551,2922
9217,9250
3971,780
9744,4930
7548,7006
5960,13311
9218,9275
2148,8963
6066,6248
4343,705
5774,3562
6458,6248
1924,971
11127,3164
1197,1251
12257,900
154,8404
2915,632
3508,8906
4947,1582
10699,2740
11657,4637
10211,8428
3803,1433
12754,933
11133,3361
8395,2
6128,2688
9308,11607
8806,9240
9783,9166
9268,10157
2775,4967
3807,13361
5987,1635
12893,12659
6543,8903
5727,5833
9790,12893
3590,8345
5196,12735
993,3911
3341,8345
6765,12570
9250,8345
12123,6699
1868,13031
6544,9616
124,7524
124,13042
6469,7532
7377,12717
320,12613
7787,9061
12221,12613
12613,7881
3739,3443
5630,8642
5789,3562
2890,11254
534,1178
13359,1201
7213,12618
4026,3355
12214,2706
7768,13359
6490,1649
2281,12490
7407,4828
8007,11969
2915,1354
12691,5226
7472,13969
11123,4857
11380,11568
11123,5097
8175,12292
10900,11058
746,2130
12404,9830
4,3334
11829,10894
155,2903
1858,6765
5546,11090
731,920
10025,11935
11269,11651
12974,8497
2278,72
4323,4527
13377,3543
5807,5775
3830,7067
3337,9596
12977,12931
8312,13359
2653,11189
12895,10019
4887,8539
3969,7749
4182,4597
8539,4882
1649,11480
7811,2636
10583,4637
10974,2681
9685,653
2910,12169
1703,2744
5205,12203
4964,5964
111,12414
1329,3880
10949,5784
11488,8586
1449,12766
6997,7595
7532,3417
1248,8042
4605,11201
1918,1916
9796,2160
8175,10698
12929,6754
1226,12929
6171,8058
8974,12744
9474,13078
9101,5787
473,4712
2624,12193
3395,12917
12172,12671
12499,4476
6153,4527
6905,8322
8231,6212
4618,12401
9035,11056
5363,7644
6349,827
11457,4979
4965,4970
11372,8790
9315,6059
10094,873
5213,1887
10820,5377
11287,3443
13463,2665
1699,5553
1619,3258
3937,9739
6962,8175
2548,2910
7564,10191
11127,7149
12184,12274
154,12902
11451,8603
3303,953
11891,7071
4979,8285
11582,11436
437,10961
8567,1524
9079,13370
8677,9324
4104,3667
5789,12042
7571,9816
12614,7171
9006,7744
12204,6698
9763,2681
2607,4688
10438,9093
6046,3742
3375,10449
6658,2541
4726,2871
2597,12989
4726,7747
0,4311
215,1011
4553,3830
6245,3631
5959,6178
7531,6045
12657,9480
12045,1792
7308,8906
5040,6165
5833,5709
13274,12125
14009,1186
11636,2670
11678,9749
4239,11821
3072,5696
60,2820
9237,6046
3580,3658
1403,3821
6175,5226
6164,6220
2777,12618
13072,2697
6881,9693
9190,1465
10100,2619
6218,8933
3080,2575
2659,1888
4014,4006
11374,10912
10972,3331
4213,10192
3631,8881
1643,839
7495,4900
6196,8520
6233,6248
9226,1856
13243,6046
13098,5449
1195,11464
3826,2638
13256,2050
7039,7652
12887,11505
6198,6164
2380,11379
9196,9826
3931,5185
11166,9893
9283,5215
12092,8285
1575,5698
1309,10835
2363,12169
2193,7431
5651,4605
3369,13619
11660,13076
5960,1648
13352,12409
10583,2541
11452,13508
13243,11859
4099,3331
5699,5333
9867,6359
6192,6190
12041,13182
448,8175
6321,6212
7704,8560
9621,2915
12735,8583
9763,8437
8783,4896
12241,2016
12181,1142
8604,10821
6872,6897
5038,7472
9787,6340
2891,11274
839,11166
465,10749
11222,9291
1948,1949
10972,9691
5964,10910
5125,10856
10462,12657
5203,10027
13192,0
10027,4336
1255,10027
6748,12169
2915,5364
4979,7124
6851,1699
7036,2574
3520,10620
12329,7300
2574,4282
7152,2787
13130,11660
5028,5191
9190,5959
2736,9334
6852,13462
5787,12156
11175,5980
2009,5935
6024,5366
12684,7276
8794,10071
325,66
5055,2528
6172,6203
2665,10773
399,6651
8758,4997
9190,4319
448,7431
5855,1241
6634,11799
8974,7421
13682,13561
13544,6768
7507,8198
10771,8758
8790,4145
7358,4989
12119,11427
9788,11186
13167,10880
12128,4484
6713,11069
12128,9639
12675,7427
11185,4075
771,8913
11721,6872
1883,6615
8427,13042
1989,6387
1617,10613
6219,13183
9317,8074
6980,11208
6172,8566
3779,5542
5539,1668
13592,13918
4552,7215
5955,6400
6180,6172
12618,13243
5689,5789
5331,3177
9341,4469
13596,12666
22,868
5325,11442
9904,12960
13616,11471
744,754
13354,9877
10227,11872
172,13508
8296,3590
7420,326
1385,4965
11568,2481
6908,8108
11365,11089
11584,2616
1300,7947
1141,12657
7957,11830
13483,5136
7017,1649
3562,6187
7553,8654
10800,5136
10902,12532
3803,5568
12657,12691
11771,11379
10749,7460
12822,8296
1844,6544
12365,11524
1647,1281
8499,1647
13077,12614
13415,9830
4892,3556
8285,1673
7991,10669
1805,12315
5517,5957
9073,8568
7686,8829
3437,9026
5420,820
739,8404
3659,9788
7431,12363
12294,1824
12780,12748
7629,692
4620,159
10269,13359
7986,11148
6980,1862
11407,10961
3678,2045
2625,8428
6168,4527
13992,13925
7308,1155
1649,12193
13718,8974
60,6746
59,9273
11145,1869
3779,11720
1974,13913
1336,3590
8008,8622
12600,3658
13157,2153
3732,6857
6193,6180
2915,10007
7658,240
5809,9788
6651,10061
842,3243
12927,5132
8175,13417
12928,6754
12928,6977
8115,11257
6434,609
10979,10561
5040,5988
12919,889
7308,1878
6910,6243
5037,3742
1267,5344
395,2758
3054,4554
5185,2043
502,4597
10986,1786
1844,6244
6,9165
13129,3375
7933,745
3196,13353
1866,6302
6212,266
1246,1072
11650,8007
3878,13559
9637,6305
2619,9228
6191,1236
1648,5827
13352,2181
1062,8107
6228,11153
4845,5690
12110,7243
6495,2699
1391,6826
11731,11054
6164,3377
12811,9829
6569,12890
11372,1844
4236,10743
7056,6699
1395,3961
10324,7531
11202,3900
9332,10998
5555,1795
6777,9701
10719,3948
5787,5792
12437,2748
7472,10596
1556,9199
2400,3542
1465,2944
5453,5774
8007,12152
6249,11175
2619,3307
6402,12337
6215,4324
10048,4613
11760,10702
5565,1011
12886,12883
5125,2103
7531,11001
155,11451
2217,2144
13407,4236
1213,10949
10885,7472
12752,6751
13243,12044
6784,687
2045,3
10698,12458
10587,13352
9694,6916
7576,12336
11687,3417
10263,10408
11691,6458
9166,3073
5115,2619
4552,11218
11511,8846
6174,6209
4607,10479
10800,5373
2771,4712
8246,4063
1065,6833
13359,13174
2009,7738
12156,5226
1648,12671
9983,6635
2575,219
5455,1403
5618,5455
3631,11982
13460,7112
4968,6702
156,1130
6854,2021
9841,9763
920,4604
7647,7625
10184,6924
2541,7992
13649,6857
10101,11319
7358,2921
3188,13718
12666,7113
6790,5964
9847,9844
2117,1839
12575,11626
2052,2057
11288,219
2053,2055
9639,11231
4897,1641
11505,8344
4883,12071
5126,11188
8077,12799
9289,6748
3854,4190
9424,1844
2541,8668
11775,1882
10263,12125
12022,7938
5119,13222
3935,11088
1265,1270
8758,3281
3042,8027
4064,3517
628,10026
891,10208
4016,4726
219,998
4253,1069
3900,8968
2673,9266
5407,5408
10263,5793
691,12917
5191,3477
8869,4854
12073,13227
3167,10986
4970,1
2421,10317
2025,9786
12666,5185
10947,7427
9257,11175
2320,219
3917,9323
8617,10870
12144,11128
13828,5846
7667,2624
6710,10971
219,5024
12978,88
1025,8133
1700,850
11361,11054
11498,4
10245,43
8755,7070
5366,11054
3819,12977
5218,9652
3262,8862
12974,6940
6654,10183
3098,13945
11858,2373
10596,4637
8691,8907
8857,1974
9084,10060
9648,7711
12618,12606
9639,683
8434,5237
6544,10743
1974,13806
1970,5037
11164,1812
13559,10440
10175,4876
8933,6209
8007,81
4617,3878
6196,13339
2011,7507
2663,2026
2098,11720
10234,9990
13160,556
12862,4605
2772,10211
11166,6297
6229,6458
5960,12695
7747,5374
11251,11650
6458,13625
6831,6836
10584,10884
6340,6393
9832,13969
1060,11993
11374,5805
3326,11804
8324,682
1699,8848
8728,7411
8728,3495
9033,4155
8677,4727
2213,6779
11396,7532
2748,2747
2575,59
5431,5426
7007,6696
6167,13230
12727,3689
10800,1552
4858,10688
6634,6563
9024,2374
1976,10658
1150,2597
9335,11880
1150,720
6212,6202
7608,12490
774,12337
1870,6764
11127,2920
13010,13009
10973,5788
11240,5191
5459,12960
10477,1882
8438,11503
4397,5553
5459,1391
3779,1969
8732,10800
8119,1195
10056,11601
9888,3
1673,12543
8912,6447
7560,8723
6202,12667
11042,6299
6862,3767
10448,2681
2071,9166
7625,10800
6894,578
578,3326
13463,4397
2198,2772
65,4015
13188,6857
6857,7936
9701,5989
696,6579
9400,10421
12657,7538
2575,12026
3121,2386
4925,13274
3743,5669
3761,9786
13983,13827
9648,3689
1150,1883
684,12414
11405,5525
9841,6974
8705,9787
767,7431
578,3327
7585,6862
7982,12108
9698,5420
8755,4979
11582,10979
2670,10421
9625,12557
1544,3127
7511,12006
6835,132
6785,3743
8007,6697
7138,2541
12276,4712
13207,13412
1829,7769
12684,3420
4962,9805
2556,9786
10049,12074
4605,6861
758,752
3198,3197
6715,8296
1059,594
12324,6004
3979,10228
7222,5699
1386,13755
6212,9932
2597,11379
12045,22
12214,9655
10972,9050
9035,8142
11471,6469
12977,1473
476,11372
6228,2174
6817,2448
5364,2720
13838,9853
5520,11511
3779,5457
10584,10698
11556,11551
4712,4229
7056,10393
5061,2862
11090,3743
630,2215
11660,10884
5154,8007
5185,4061
6230,5784
7068,511
13157,7472
6253,5842
9197,4892
5124,6077
8078,1274
6339,4605
12273,6908
5964,13717
6907,12273
8433,8849
2681,11088
13991,13727
6944,94
10864,10875
1312,7562
7215,11372
11903,4979
7967,4968
8439,9768
7689,5964
11210,11650
9116,5927
8497,12919
6166,695
4979,9121
1844,5185
9101,12671
6568,13994
7459,10021
7621,11707
5833,13128
11720,6046
6,12170
11163,9867
6218,342
12897,12670
4438,4605
7331,11125
2024,2670
9632,8961
6447,161
7870,1492
6234,4353
1396,8907
6642,1882
1492,6787
4236,1970
10966,12960
13188,8374
7257,4726
6458,13733
11868,5835
795,6027
7658,11859
12125,11243
5516,5517
2575,3895
5374,3036
9323,3631
6226,118
162,2889
13641,9430
1882,5257
4727,6600
9240,11166
913,4437
11187,1135
5185,1925
12009,6682
10211,12925
6027,6
9592,3738
13402,2681
13489,1150
3076,7785
6340,10254
168,998
9787,13756
8125,5553
10360,6166
2280,13201
9348,9698
13580,2556
10964,8076
6,11606
10775,7636
4145,3105
7965,3900
9878,9769
510,6157
5754,13969
1845,5839
6167,409
3485,11127
4783,4385
10286,13582
1906,2464
10046,7358
13782,1688
5237,12682
6195,2693
4496,9786
5822,1248
216,9698
6980,13051
8056,9275
10578,10765
9284,12976
1024,8974
5587,13422
3527,7205
9627,3740
9786,1398
774,780
12917,13593
5226,13909
6316,9841
5775,9101
4243,6049
13377,13376
11627,12367
12044,11525
10112,8974
1048,12899
6615,4706
13946,12657
3,2373
903,6304
3748,3746
10213,3745
4460,10698
8229,8285
8903,1973
1731,4073
11187,6919
7161,11151
5237,13838
5575,9183
11860,8790
3166,6334
13393,197
6180,6195
13222,9904
1041,13743
12883,5987
4951,4864
8297,2575
1809,11760
4730,154
8758,1967
6528,3803
12695,9747
12931,7949
7308,12169
5980,140
10954,11142
11687,10019
11284,1465
3345,7146
300,9017
5980,2241
5522,10314
11488,3677
7124,9747
9192,6196
1341,11908
7938,7694
11454,6174
12055,5037
4727,3631
11218,8658
12657,12147
8836,4982
3485,30
11199,2619
7866,4439
12470,9079
4266,9944
3689,7539
10905,1902
986,6167
12111,5456
5082,162
4939,5787
7215,13194
5992,4965
9839,6483
5012,1264
986,7377
1403,13261
8345,4806
3667,10496
13824,4025
9228,8515
666,12618
7564,3769
8348,9280
5456,8979
6350,9280
3,3417
7709,11686
2974,7067
5799,12671
4287,1263
12974,6862
4774,8295
12046,7083
972,1165
6220,3158
11440,11438
6151,6761
6437,3328
5239,5625
12883,5082
10910,3101
6192,6173
5037,4925
7735,12618
4027,5241
8107,8998
7637,13370
4323,12695
8569,10304
1251,1302
3753,12241
13739,1688
5217,2619
11630,1150
8285,1155
8166,8890
2045,1649
5747,5037
1704,1724
5124,5459
12919,11688
6198,6206
10951,11805
7930,2915
12334,2543
11792,6851
4129,6165
4821,12821
3625,7531
12931,2117
5024,2575
4025,8712
283,7449
12241,5124
6962,11163
8632,8753
3803,8668
10699,473
13188,5126
10273,4674
12671,8007
8975,8007
5833,8778
1004,4457
9885,13921
7151,12233
9292,4605
6897,3511
2740,2773
6469,9277
3042,10269
9425,6857
11166,10438
9245,4749
9646,8115
1645,1029
11048,12695
12004,12657
6886,6877
13244,13242
12552,5699
9034,1329
4726,11256
12677,11760
6192,6172
1150,9006
4037,12266
12613,3732
2853,12931
13890,13624
8805,10002
774,4473
9302,12977
1874,2922
6544,6406
4979,13508
10030,13125
3417,4794
124,7097
4979,3332
10421,11185
12695,6192
6699,5366
682,9600
11829,8229
11090,5784
12693,9646
4925,12128
1688,10116
5414,5409
11311,12038
3004,3631
3813,2915
1869,1844
4024,12854
6166,7196
10799,5507
6209,6321
6413,5919
11088,3943
691,9683
9743,11771
9513,4583
4876,11151
7967,1150
6035,11619
4730,3309
7169,12237
2011,11787
6230,5774
1255,11759
1746,6857
2547,13125
12315,3517
13909,13798
9649,3326
571,3664
3781,11821
2641,10021
6128,10019
8432,12273
10584,12362
5115,6338
8851,13192
9573,5125
6854,8864
9385,12294
7264,2684
250,2393
5459,8790
1640,8790
12294,11939
164,9268
5334,8296
1895,6836
5668,8998
10949,10021
9569,10202
5789,5802
5280,5420
3987,6483
6857,3017
9146,1137
6189,1021
3562,13796
132,164
5237,12058
319,3170
5037,6297
2699,6951
11735,5450
11123,4605
13089,5137
1812,10317
11744,5450
4774,5450
2551,1648
6447,6565
11658,11657
3770,4909
3880,3884
9192,8975
6495,10698
11775,6634
164,13188
3902,4597
5332,12004
4557,12799
8792,8586
11687,2029
4554,7624
12570,13114
5555,5727
6509,3551
1135,1605
1182,7113
5543,2595
5688,9324
2437,7300
9149,8794
1976,12158
1733,905
9033,3075
8663,12996
12544,9033
13726,13572
774,12409
13335,9033
10184,10698
8058,6204
11489,7726
7039,320
11680,6889
8067,8066
12618,13039
6187,1021
10127,1844
7056,10905
8059,5360
3727,1967
3882,3880
10800,12055
6469,300
11881,7417
7410,7438
7438,7402
10786,327
9278,12930
9683,12930
5837,7832
9578,8021
8285,7298
9226,13192
8658,9278
7222,5331
9164,9290
637,3073
3580,7317
9952,9324
12735,12655
1,5822
8499,8705
9203,8933
8627,2974
8007,13153
13088,4281
8608,8345
999,11807
5408,8068
999,11668
11829,10886
10478,11897
1846,1970
4817,986
13177,9319
5366,1531
3835,9776
8128,1685
10804,1724
7736,3767
4176,7483
600,4727
476,8285
5454,12572
5124,5805
7231,8074
5117,631
5364,3054
13574,10771
11687,5136
1886,4552
718,10755
11627,7773
4962,2918
11058,732
3275,11379
12614,11379
13726,13999
4864,4881
2057,11130
7957,9035
9683,9035
6975,5364
4618,4476
3036,9726
13407,3869
11082,1222
13708,8705
2660,6338
7448,1853
2568,13215
12424,10698
5456,9254
3311,8007
1041,3525
13391,7732
12572,1699
338,6469
11372,13782
8933,977
9900,9904
6173,6172
7308,9190
2599,8560
8212,795
11658,11659
5245,2619
2224,6168
4025,11320
4364,1524
4378,9190
12802,6857
5447,971
10438,11501
5729,9324
1824,10645
6402,473
8332,2634
13699,162
8974,13796
2469,10650
3739,6789
6212,13909
5613,12382
6713,2734
571,12899
8250,5525
13983,12044
11129,10924
6458,3636
6148,7528
8321,8319
11054,13828
512,9841
6218,6171
5805,12055
10681,3248
9723,7503
2760,1718
10681,10335
4726,819
9810,3639
327,7737
736,4979
1378,2301
2206,2915
4972,2391
2528,9749
10653,10652
12618,5368
22,5951
8023,11286
7153,11568
807,2037
6227,6046
6350,13641
11691,5783
5523,467
10262,921
13724,4783
414,13162
4347,1154
10799,10961
327,8579
9286,5789
6387,8597
6810,1465
10002,13471
3443,4774
10804,1718
1266,1270
5837,9826
10669,10305
131,8790
1388,4674
6785,4025
12919,10025
6198,11417
2058,13241
9948,10583
2349,3909
4592,409
718,414
5457,1648
13359,8285
13490,1668
7535,4244
3001,1504
2555,2161
13207,2996
701,12655
4438,12931
7560,7564
5105,6291
7545,4970
5988,5129
4378,7625
7555,6793
4323,6164
11196,12573
595,5523
6249,10800
3562,8933
2903,3888
4876,8427
9496,4925
4287,3243
8175,2772
13838,3807
2086,5988
9707,12614
11471,4282
13410,6754
1688,90
13829,764
11127,5527
6359,774
511,1196
2942,984
5163,12297
11153,3054
8285,2554
6214,10002
6659,10698
6168,138
11384,13427
2255,1106
1974,13919
6544,6543
